Gene,log2FoldChange,baseMean,pvalue
ENSG00000207112,NA,0,NA
ENSG00000255431,NA,0,NA
ENSG00000207110,0.041582888,0.997518802,0.731779066
ENSG00000207117,-0.046320078,0.156187103,0.445251804
ENSG00000207116,NA,0,NA
ENSG00000207115,NA,0,NA
ENSG00000207114,NA,0,NA
ENSG00000273424,0.029966339,3.974370313,0.897118683
ENSG00000207119,-0.056934745,0.286821859,0.396872524
ENSG00000207118,NA,0,NA
ENSG00000183914,-0.1871544,35.20317333,0.463583301
ENSG00000160202,0.06261062,2.540411835,0.736621549
ENSG00000246331,-0.037098025,0.855333794,0.775320243
ENSG00000160207,-0.021857138,18.75021559,0.933817204
ENSG00000183911,0.247421956,1.928542887,0.180879695
ENSG00000243129,NA,0,NA
ENSG00000246339,0.139375088,41.15750103,0.558563579
ENSG00000183918,-0.295911498,4.263861689,0.202605458
ENSG00000267477,NA,0,NA
ENSG00000240471,NA,0,NA
ENSG00000258842,NA,0,NA
ENSG00000240477,NA,0,NA
ENSG00000199172,0.166612622,4.033986254,0.475319112
ENSG00000240478,NA,0,NA
ENSG00000225667,-0.133980143,2.007748216,0.475960071
ENSG00000259039,0.032514972,0.132214256,0.584432569
ENSG00000225661,NA,0,NA
ENSG00000235453,-0.004103403,20.48787371,0.987449575
ENSG00000244124,0.49240632,24.76868453,0.053106712
ENSG00000270644,NA,0,NA
ENSG00000272311,-0.123853215,1.532965877,0.427928082
ENSG00000268001,-0.130820842,7.202377865,0.594794794
ENSG00000269220,0.125255017,3.593764484,0.559112847
ENSG00000263340,NA,0,NA
ENSG00000259177,-0.02932062,0.428786914,0.683132192
ENSG00000199398,NA,0,NA
ENSG00000199396,NA,0,NA
ENSG00000199395,NA,0,NA
ENSG00000199394,NA,0,NA
ENSG00000237463,NA,0,NA
ENSG00000199390,NA,0,NA
ENSG00000267734,0.011769713,0.43660266,0.890579657
ENSG00000230609,NA,0,NA
ENSG00000258223,NA,0,NA
ENSG00000230605,NA,0,NA
ENSG00000230604,0.032514972,0.132214256,0.584432569
ENSG00000230607,NA,0,NA
ENSG00000230601,NA,0,NA
ENSG00000230600,NA,0,NA
ENSG00000230603,NA,0,NA
ENSG00000176115,NA,0,NA
ENSG00000243782,0.033600802,0.150892337,0.577951375
ENSG00000243780,NA,0,NA
ENSG00000243781,NA,0,NA
ENSG00000243789,0.481193036,5.953420919,0.044106231
ENSG00000248664,0.092396997,1.872472155,0.613825801
ENSG00000237959,NA,0,NA
ENSG00000248667,NA,0,NA
ENSG00000248660,NA,0,NA
ENSG00000235450,0.066239819,0.999081339,0.651680975
ENSG00000248663,-0.099288532,11.69274959,NA
ENSG00000237950,0.168267245,7.314411083,0.48012433
ENSG00000237952,NA,0,NA
ENSG00000237953,NA,0,NA
ENSG00000237954,0.032514972,0.132214256,0.584432569
ENSG00000198374,-0.242291112,4.925081976,0.283270392
ENSG00000229170,NA,0,NA
ENSG00000238658,NA,0,NA
ENSG00000199020,NA,0,NA
ENSG00000199023,-0.048703828,1.119023817,0.748585505
ENSG00000199025,NA,0,NA
ENSG00000199024,0.055293799,1.98496486,0.774270702
ENSG00000267736,0.042402508,0.299093637,0.529500352
ENSG00000241782,-0.021893724,1.256864355,0.887451332
ENSG00000241785,0.033600802,0.150892337,0.577951375
ENSG00000241787,0.033453068,0.1482013,0.57882587
ENSG00000241788,NA,0,NA
ENSG00000241789,NA,0,NA
ENSG00000243870,0.190754996,4.468066124,0.399916594
ENSG00000243871,0.040692085,0.244316952,0.538403673
ENSG00000243872,NA,0,NA
ENSG00000243873,NA,0,NA
ENSG00000243877,NA,0,NA
ENSG00000238652,NA,0,NA
ENSG00000267298,0.042273718,0.569538442,0.691563641
ENSG00000238653,NA,0,NA
ENSG00000265148,-0.060362472,4.40631448,0.792753146
ENSG00000167261,0.033600802,0.150892337,0.577951375
ENSG00000240787,NA,0,NA
ENSG00000221782,NA,0,NA
ENSG00000241438,-0.011810946,0.278345579,0.860250283
ENSG00000241439,-0.121247771,0.742187627,0.30936422
ENSG00000253431,0.033453068,0.1482013,0.57882587
ENSG00000221783,NA,0,NA
ENSG00000265823,NA,0,NA
ENSG00000265822,NA,0,NA
ENSG00000265821,0.124931257,0.553466369,0.268649153
ENSG00000241431,NA,0,NA
ENSG00000265827,NA,0,NA
ENSG00000265826,NA,0,NA
ENSG00000241434,NA,0,NA
ENSG00000265824,-0.045760597,0.148286329,0.448032916
ENSG00000237546,NA,0,NA
ENSG00000200231,NA,0,NA
ENSG00000200237,-0.07793668,4.911711116,0.738531123
ENSG00000200235,NA,0,NA
ENSG00000221786,NA,0,NA
ENSG00000200238,NA,0,NA
ENSG00000237378,NA,0,NA
ENSG00000237379,NA,0,NA
ENSG00000237374,NA,0,NA
ENSG00000237375,NA,0,NA
ENSG00000177243,NA,0,NA
ENSG00000237377,NA,0,NA
ENSG00000237370,NA,0,NA
ENSG00000235042,NA,0,NA
ENSG00000237372,-0.181318262,6.062512819,0.440515503
ENSG00000237373,0.041935564,0.283106593,0.531908809
ENSG00000272505,0.118282423,24.60002979,0.650968379
ENSG00000259171,NA,0,NA
ENSG00000272501,0.252497448,34.80939139,0.28686038
ENSG00000272502,-0.120350529,4.211416398,0.567296547
ENSG00000272503,NA,0,NA
ENSG00000262480,NA,0,NA
ENSG00000270269,-0.000343175,0.69968272,0.997538313
ENSG00000223128,NA,0,NA
ENSG00000242385,NA,0,NA
ENSG00000269824,NA,0,NA
ENSG00000238048,0.09841596,0.56352215,0.329278052
ENSG00000223120,NA,0,NA
ENSG00000223123,NA,0,NA
ENSG00000223126,NA,0,NA
ENSG00000269822,NA,0,NA
ENSG00000270909,-0.067615198,0.713368738,0.58846464
ENSG00000270906,-0.051096574,1.438558253,0.746531971
ENSG00000184856,NA,0,NA
ENSG00000270904,0.033600802,0.150892337,0.577951375
ENSG00000270902,NA,0,NA
ENSG00000270903,0.395136952,7.555965056,0.117393772
ENSG00000270900,NA,0,NA
ENSG00000253432,NA,0,NA
ENSG00000240695,NA,0,NA
ENSG00000234734,-0.045025874,0.13853553,0.451724444
ENSG00000249209,NA,0,NA
ENSG00000172742,NA,0,NA
ENSG00000179296,0.088543339,12.53581756,0.730457941
ENSG00000249206,NA,0,NA
ENSG00000249201,0.27556347,4.489134814,0.160613887
ENSG00000172746,0.016546196,0.437629167,0.846806653
ENSG00000223692,0.072828617,1.427478243,0.657442835
ENSG00000223693,NA,0,NA
ENSG00000236779,0.031864515,0.122158476,0.588376093
ENSG00000223691,NA,0,NA
ENSG00000223696,NA,0,NA
ENSG00000223697,0.139935658,5.080971536,0.559297879
ENSG00000223694,NA,0,NA
ENSG00000223695,-0.084853121,1.24481253,0.586811701
ENSG00000236773,-0.008129761,0.30707944,0.904445042
ENSG00000236772,0.422159285,12.9488013,0.10859115
ENSG00000223698,NA,0,NA
ENSG00000122367,0.365756404,40.93401831,0.117972485
ENSG00000236777,NA,0,NA
ENSG00000236776,-0.008447696,0.304388403,0.90064764
ENSG00000236775,0.032514972,0.132214256,0.584432569
ENSG00000265337,NA,0,NA
ENSG00000262104,NA,0,NA
ENSG00000259639,0.091555517,1.828287279,0.625741911
ENSG00000265335,NA,0,NA
ENSG00000232478,NA,0,NA
ENSG00000265334,0.033673221,0.562478679,0.716467836
ENSG00000235458,NA,0,NA
ENSG00000232470,0.020707624,12.83421716,0.937215713
ENSG00000232471,NA,0,NA
ENSG00000232472,-0.080338167,9.674569462,0.759132336
ENSG00000232473,NA,0,NA
ENSG00000265332,NA,0,NA
ENSG00000268049,-0.038715928,21.23446582,0.882522205
ENSG00000265330,NA,0,NA
ENSG00000212581,NA,0,NA
ENSG00000244593,-0.023079714,0.853974246,0.843954381
ENSG00000234731,NA,0,NA
ENSG00000113578,-0.148955974,15.73579397,0.558544608
ENSG00000224477,NA,0,NA
ENSG00000224476,-0.057306032,0.296572658,0.395278352
ENSG00000224475,NA,0,NA
ENSG00000224474,0.199296461,3.226064402,0.349663836
ENSG00000224473,0.031864515,0.122158476,0.588376093
ENSG00000212584,NA,0,NA
ENSG00000224471,NA,0,NA
ENSG00000089127,-0.006681644,3.675063121,0.974777552
ENSG00000224479,-0.081150428,0.984118524,0.58104715
ENSG00000224478,-0.038873613,0.437714195,0.6545023
ENSG00000262081,NA,0,NA
ENSG00000264050,NA,0,NA
ENSG00000264053,NA,0,NA
ENSG00000264052,NA,0,NA
ENSG00000264055,NA,0,NA
ENSG00000264054,NA,0,NA
ENSG00000264057,0.080096893,8.785462167,0.742632527
ENSG00000234730,NA,0,NA
ENSG00000264059,NA,0,NA
ENSG00000258101,0.123316894,5.6962182,0.604851502
ENSG00000271368,-0.007150229,0.299178666,0.915713913
ENSG00000254589,NA,0,NA
ENSG00000271364,NA,0,NA
ENSG00000271367,-0.022235532,0.567773445,0.832957499
ENSG00000268045,NA,0,NA
ENSG00000271361,0.150147895,33.36398167,0.567855066
ENSG00000271360,NA,0,NA
ENSG00000271363,NA,0,NA
ENSG00000271362,NA,0,NA
ENSG00000263277,NA,0,NA
ENSG00000270016,0.070953643,1.383783845,0.660321668
ENSG00000270017,0.050486041,0.987999051,0.711082703
ENSG00000270010,-0.382275702,14.55823131,0.143720156
ENSG00000270011,-0.02520412,2.545532523,0.898234026
ENSG00000273297,-0.172769768,4.640968117,0.450071573
ENSG00000273296,NA,0,NA
ENSG00000273295,-0.423121065,31.2030327,0.075621659
ENSG00000232298,-0.000330086,0.683159647,0.997272377
ENSG00000232299,NA,0,NA
ENSG00000273291,0.24417792,11.71380311,0.352211872
ENSG00000232294,NA,0,NA
ENSG00000232295,0.064799836,1.353199959,0.680577577
ENSG00000232296,NA,0,NA
ENSG00000232290,0.042476791,0.301784673,0.529118711
ENSG00000232293,-0.223535779,4.593306276,0.185027726
ENSG00000234732,NA,0,NA
ENSG00000231927,-0.139327646,2.581785965,0.469651329
ENSG00000231926,NA,0,NA
ENSG00000231924,NA,0,NA
ENSG00000231923,NA,0,NA
ENSG00000231922,NA,0,NA
ENSG00000231920,-0.091641424,0.575223218,0.40294823
ENSG00000231929,NA,0,NA
ENSG00000222019,-0.030267376,22.68079338,0.90552906
ENSG00000246100,-0.376149009,23.87269853,0.139730129
ENSG00000215006,0.041536939,0.270359776,0.53397791
ENSG00000270461,NA,0,NA
ENSG00000262168,NA,0,NA
ENSG00000270460,-0.327098599,4.467528269,0.142729778
ENSG00000270463,NA,0,NA
ENSG00000251106,NA,0,NA
ENSG00000270462,0.183075612,2.69722434,0.38213583
ENSG00000215307,NA,0,NA
ENSG00000226434,NA,0,NA
ENSG00000273466,-0.046320078,0.156187103,0.445251804
ENSG00000260696,NA,0,NA
ENSG00000270464,NA,0,NA
ENSG00000215009,0.290251349,3.014180653,0.088683633
ENSG00000254076,NA,0,NA
ENSG00000270466,NA,0,NA
ENSG00000216966,0.031864515,0.122158476,0.588376093
ENSG00000261444,NA,0,NA
ENSG00000269929,0.373198898,10.69808003,0.15358969
ENSG00000226437,NA,0,NA
ENSG00000254079,NA,0,NA
ENSG00000269923,0.172039539,0.807839102,0.187005275
ENSG00000269920,NA,0,NA
ENSG00000269921,-0.235754451,6.814488266,0.352380346
ENSG00000269927,-0.08199842,1.329682624,0.605726807
ENSG00000269924,0.024299278,0.583139431,0.753070713
ENSG00000269925,0.678165285,15.55197749,0.009728378
ENSG00000234199,NA,0,NA
ENSG00000265018,NA,0,NA
ENSG00000265019,NA,0,NA
ENSG00000234191,NA,0,NA
ENSG00000234190,NA,0,NA
ENSG00000234193,-0.053493901,1.451119574,0.735095173
ENSG00000234192,NA,0,NA
ENSG00000234195,NA,0,NA
ENSG00000262045,NA,0,NA
ENSG00000234197,0.079643025,2.097372536,0.681254926
ENSG00000234196,NA,0,NA
ENSG00000226436,NA,0,NA
ENSG00000272277,-0.110842204,9.363630791,0.6711621
ENSG00000049768,-0.216880357,15.21033022,0.407514231
ENSG00000272274,-0.116003486,3.358342167,0.596503853
ENSG00000260752,NA,0,NA
ENSG00000260753,NA,0,NA
ENSG00000260750,0.030371503,6.375392764,0.904336568
ENSG00000260751,0.325956858,35.58016022,0.158435744
ENSG00000260756,-0.011810946,0.278345579,0.860250283
ENSG00000260757,0.016546196,0.437629167,0.846806653
ENSG00000260755,NA,0,NA
ENSG00000272272,-0.045760597,0.148286329,0.448032916
ENSG00000260758,NA,0,NA
ENSG00000260759,NA,0,NA
ENSG00000272919,NA,0,NA
ENSG00000272273,-0.028870559,0.856665282,0.824104056
ENSG00000272918,0.162528852,19.5324909,0.533307059
ENSG00000071203,-0.072336707,1.014211933,0.597434596
ENSG00000105967,0.033673221,0.562478679,0.716467836
ENSG00000105963,-0.319035569,26.24919238,0.223603141
ENSG00000139508,-0.137567377,24.7368267,0.599359284
ENSG00000250642,NA,0,NA
ENSG00000272913,-0.201186636,1.665358722,0.129515809
ENSG00000176879,NA,0,NA
ENSG00000220575,-0.035388444,16.34513043,0.851765047
ENSG00000269279,NA,0,NA
ENSG00000272911,0.082011855,1.615495692,0.584144355
ENSG00000221221,NA,0,NA
ENSG00000221220,NA,0,NA
ENSG00000221225,NA,0,NA
ENSG00000221227,0.032514972,0.132214256,0.584432569
ENSG00000221226,NA,0,NA
ENSG00000252392,NA,0,NA
ENSG00000273425,NA,0,NA
ENSG00000272914,-0.020888587,0.792137798,0.834434124
ENSG00000259634,NA,0,NA
ENSG00000260796,0.133671527,3.507504188,0.544056515
ENSG00000109193,0.031864515,0.122158476,0.588376093
ENSG00000180139,0.084237397,1.9115974,0.609498355
ENSG00000180138,-0.011810946,0.278345579,0.860250283
ENSG00000250640,NA,0,NA
ENSG00000263317,NA,0,NA
ENSG00000263313,NA,0,NA
ENSG00000263311,0.010916032,0.429237915,0.898063461
ENSG00000263310,NA,0,NA
ENSG00000108823,-0.25005442,6.043786508,0.290346812
ENSG00000108825,NA,0,NA
ENSG00000169946,0.339267183,11.44256243,0.190789743
ENSG00000259432,-0.045760597,0.148286329,0.448032916
ENSG00000115523,-0.046280043,3.798086865,0.836529807
ENSG00000224907,NA,0,NA
ENSG00000259438,-0.272376499,8.756998281,0.292176519
ENSG00000214513,-0.24967443,6.755350039,0.232706346
ENSG00000250714,NA,0,NA
ENSG00000214511,0.031864515,0.122158476,0.588376093
ENSG00000214510,0.024836728,0.834356965,0.82933134
ENSG00000250710,NA,0,NA
ENSG00000261807,0.192842487,1.798385447,0.198667277
ENSG00000214514,0.122433173,1.990261904,0.519075435
ENSG00000261808,NA,0,NA
ENSG00000264839,NA,0,NA
ENSG00000250719,NA,0,NA
ENSG00000258520,0.167991757,4.488545469,0.476734257
ENSG00000258521,0.060646883,5.021647424,0.78989632
ENSG00000258526,-0.061665857,3.41738939,0.783958231
ENSG00000258527,0.041616724,0.273050812,0.533562804
ENSG00000258524,0.11560903,1.956145971,0.537153909
ENSG00000258525,0.393689795,16.35101626,0.134150259
ENSG00000258529,NA,0,NA
ENSG00000238999,NA,0,NA
ENSG00000238998,NA,0,NA
ENSG00000238997,NA,0,NA
ENSG00000238996,NA,0,NA
ENSG00000238991,NA,0,NA
ENSG00000149133,NA,0,NA
ENSG00000238993,NA,0,NA
ENSG00000235617,NA,0,NA
ENSG00000260121,0.508011682,32.52447754,0.048299565
ENSG00000227108,NA,0,NA
ENSG00000227109,NA,0,NA
ENSG00000227107,0.239558618,10.24111143,0.355304822
ENSG00000227104,NA,0,NA
ENSG00000133574,-0.052383294,3.123880285,0.807206259
ENSG00000227102,NA,0,NA
ENSG00000260123,-0.328354267,6.744402274,0.187013744
ENSG00000227100,NA,0,NA
ENSG00000227101,NA,0,NA
ENSG00000267568,-0.01952853,18.32046145,0.940746012
ENSG00000260122,NA,0,NA
ENSG00000262484,-0.249556846,25.75725901,0.342998731
ENSG00000251912,0.078805145,1.033125405,0.471240271
ENSG00000260125,NA,0,NA
ENSG00000267562,0.008889534,0.410559835,0.91601614
ENSG00000267563,0.033600802,0.150892337,0.577951375
ENSG00000267564,NA,0,NA
ENSG00000267566,NA,0,NA
ENSG00000267567,0.012989371,0.428701886,0.878829066
ENSG00000186474,-0.057858937,0.312374206,0.392970416
ENSG00000260126,0.041935564,0.283106593,0.531908809
ENSG00000186471,-0.479284877,9.68385278,0.064652195
ENSG00000221530,NA,0,NA
ENSG00000251913,NA,0,NA
ENSG00000239089,NA,0,NA
ENSG00000226310,0.225006285,4.925815248,0.341138858
ENSG00000248327,NA,0,NA
ENSG00000184909,NA,0,NA
ENSG00000138294,0.077328618,0.405265069,0.390890379
ENSG00000266738,NA,0,NA
ENSG00000242252,0.088791825,14.49639431,0.735868821
ENSG00000258387,NA,0,NA
ENSG00000258384,0.333072033,12.06032819,0.20560304
ENSG00000258385,-0.02932062,0.428786914,0.683132192
ENSG00000258383,NA,0,NA
ENSG00000258380,0.042327756,0.296402601,0.529884819
ENSG00000100448,NA,0,NA
ENSG00000258388,0.251252332,26.25143644,0.315280832
ENSG00000258389,NA,0,NA
ENSG00000269690,0.178262086,1.947842025,0.337847873
ENSG00000266732,-0.009556775,0.260694006,0.886043823
ENSG00000266733,0.128039669,4.25105364,0.578209785
ENSG00000260791,NA,0,NA
ENSG00000235613,NA,0,NA
ENSG00000263204,NA,0,NA
ENSG00000262868,NA,0,NA
ENSG00000237153,NA,0,NA
ENSG00000253362,NA,0,NA
ENSG00000235612,NA,0,NA
ENSG00000262862,NA,0,NA
ENSG00000262863,NA,0,NA
ENSG00000262860,NA,0,NA
ENSG00000262866,NA,0,NA
ENSG00000262867,NA,0,NA
ENSG00000262864,NA,0,NA
ENSG00000260037,-0.134705114,3.005047065,0.527792903
ENSG00000260036,NA,0,NA
ENSG00000260035,NA,0,NA
ENSG00000242440,NA,0,NA
ENSG00000260033,NA,0,NA
ENSG00000260031,NA,0,NA
ENSG00000260030,0.210809992,1.099567994,0.138540937
ENSG00000251917,NA,0,NA
ENSG00000260038,0.017193351,2.825338116,0.935216175
ENSG00000266279,0.008889534,0.410559835,0.91601614
ENSG00000196758,NA,0,NA
ENSG00000237159,0.114199331,6.422964989,0.599885145
ENSG00000196754,-0.094624171,5.452304809,0.684008194
ENSG00000217159,0.033453068,0.1482013,0.57882587
ENSG00000273418,NA,0,NA
ENSG00000076344,-0.249606519,42.50101347,0.330784154
ENSG00000216204,NA,0,NA
ENSG00000197085,0.043926475,4.751388612,0.84936951
ENSG00000197084,NA,0,NA
ENSG00000104921,-0.000298993,4.505164422,0.998749304
ENSG00000197083,NA,0,NA
ENSG00000231765,NA,0,NA
ENSG00000231764,0.322584916,4.857005846,0.171517013
ENSG00000234315,-0.046320078,0.156187103,0.445251804
ENSG00000265954,NA,0,NA
ENSG00000150676,NA,0,NA
ENSG00000202183,NA,0,NA
ENSG00000202182,NA,0,NA
ENSG00000239223,NA,0,NA
ENSG00000202187,NA,0,NA
ENSG00000202186,NA,0,NA
ENSG00000202184,NA,0,NA
ENSG00000239228,NA,0,NA
ENSG00000234313,NA,0,NA
ENSG00000202189,NA,0,NA
ENSG00000202188,NA,0,NA
ENSG00000231760,0.132518251,4.240825525,0.571922675
ENSG00000234230,-0.079459728,1.012547404,0.589599933
ENSG00000260458,NA,0,NA
ENSG00000203858,NA,0,NA
ENSG00000203859,0.065790486,0.694692935,0.563334561
ENSG00000203857,NA,0,NA
ENSG00000203855,0.052807016,0.777035263,0.600431633
ENSG00000203852,NA,0,NA
ENSG00000234232,0.291953433,15.56848305,0.263640579
ENSG00000249312,NA,0,NA
ENSG00000226570,NA,0,NA
ENSG00000272952,NA,0,NA
ENSG00000124701,0.119316195,6.004365367,0.629343521
ENSG00000234234,NA,0,NA
ENSG00000182888,NA,0,NA
ENSG00000266257,NA,0,NA
ENSG00000234237,0.03237413,0.886673662,0.803932338
ENSG00000185352,0.193396286,14.29760874,0.460459974
ENSG00000226571,NA,0,NA
ENSG00000203588,0.478783036,6.739952602,0.057892921
ENSG00000203589,-0.146880115,3.585567327,0.510977313
ENSG00000249319,NA,0,NA
ENSG00000239593,NA,0,NA
ENSG00000203581,-0.044174008,0.416881109,0.607720939
ENSG00000203583,NA,0,NA
ENSG00000203585,-0.008190693,0.270749786,0.902605353
ENSG00000205865,NA,0,NA
ENSG00000205864,NA,0,NA
ENSG00000205867,NA,0,NA
ENSG00000205866,NA,0,NA
ENSG00000205861,0.098860179,1.224184181,0.501295762
ENSG00000205863,0.146282542,1.396445634,0.374620428
ENSG00000233436,0.033652827,3.312043753,0.876485463
ENSG00000205869,-0.130624141,3.818536486,0.538360765
ENSG00000236407,NA,0,NA
ENSG00000236504,NA,0,NA
ENSG00000231172,0.012989371,0.428701886,0.878829066
ENSG00000265958,NA,0,NA
ENSG00000236505,NA,0,NA
ENSG00000236401,NA,0,NA
ENSG00000236400,NA,0,NA
ENSG00000229416,NA,0,NA
ENSG00000229417,-0.021400471,0.557181635,0.83861354
ENSG00000229414,-0.096497179,1.555406524,0.565533548
ENSG00000229415,NA,0,NA
ENSG00000229412,NA,0,NA
ENSG00000229413,0.009989206,9.655276331,0.963231289
ENSG00000152034,0.010106735,0.402659061,0.904136283
ENSG00000236500,NA,0,NA
ENSG00000233430,0.208517675,2.686057024,0.289158969
ENSG00000238173,NA,0,NA
ENSG00000238172,0.042273718,0.569538442,0.691563641
ENSG00000229418,NA,0,NA
ENSG00000229419,-0.032351848,8.918696103,0.900638323
ENSG00000261070,-0.046320078,0.156187103,0.445251804
ENSG00000223928,NA,0,NA
ENSG00000213352,0.033600802,0.150892337,0.577951375
ENSG00000261073,NA,0,NA
ENSG00000261074,NA,0,NA
ENSG00000213355,NA,0,NA
ENSG00000213356,NA,0,NA
ENSG00000261077,NA,0,NA
ENSG00000213358,0.063275208,4.502095037,0.782591366
ENSG00000226574,0.034161482,0.830537429,0.792121187
ENSG00000239335,-0.086597133,13.75803338,0.703995557
ENSG00000231977,-0.132320551,6.347447454,0.595341452
ENSG00000236408,NA,0,NA
ENSG00000226575,NA,0,NA
ENSG00000227958,-0.021400471,0.557181635,0.83861354
ENSG00000251244,NA,0,NA
ENSG00000203325,0.193365041,2.780593174,0.353791929
ENSG00000203327,0.204383173,5.880618573,0.401868711
ENSG00000249481,NA,0,NA
ENSG00000203321,0.298427125,5.423287096,0.216630261
ENSG00000227953,-0.217118635,19.74858555,0.409079309
ENSG00000227952,NA,0,NA
ENSG00000258860,NA,0,NA
ENSG00000226576,NA,0,NA
ENSG00000247373,0.646069346,26.27098783,0.014041076
ENSG00000247372,-0.051734979,0.71367372,0.646749945
ENSG00000167065,-0.065048902,31.12543603,0.797887003
ENSG00000221470,NA,0,NA
ENSG00000250345,-0.065615833,0.593145316,0.362364478
ENSG00000260451,NA,0,NA
ENSG00000123165,NA,0,NA
ENSG00000249480,NA,0,NA
ENSG00000241233,-0.045025874,0.13853553,0.451724444
ENSG00000220635,NA,0,NA
ENSG00000185821,NA,0,NA
ENSG00000270669,NA,0,NA
ENSG00000185823,0.584420805,36.0633882,0.022937041
ENSG00000259594,0.315540811,14.50370876,0.223109956
ENSG00000262487,NA,0,NA
ENSG00000259595,0.1142808,2.090502072,0.515274814
ENSG00000253410,NA,0,NA
ENSG00000259384,-0.127547603,1.441334318,0.447795111
ENSG00000242771,NA,0,NA
ENSG00000266418,NA,0,NA
ENSG00000266417,NA,0,NA
ENSG00000266416,NA,0,NA
ENSG00000266415,NA,0,NA
ENSG00000266414,NA,0,NA
ENSG00000235710,NA,0,NA
ENSG00000266412,NA,0,NA
ENSG00000266411,NA,0,NA
ENSG00000266410,NA,0,NA
ENSG00000168263,0.305870381,10.13237098,0.243075341
ENSG00000168260,-0.049841133,1.043799966,0.682418534
ENSG00000168267,-0.007467984,0.296487629,0.911910943
ENSG00000262529,-0.010832104,0.270444805,0.87139666
ENSG00000212007,NA,0,NA
ENSG00000262526,NA,0,NA
ENSG00000168269,NA,0,NA
ENSG00000262523,NA,0,NA
ENSG00000189145,NA,0,NA
ENSG00000212001,NA,0,NA
ENSG00000262520,NA,0,NA
ENSG00000268525,NA,0,NA
ENSG00000268524,NA,0,NA
ENSG00000268521,0.777623409,25.85654748,0.002440669
ENSG00000240925,NA,0,NA
ENSG00000268523,NA,0,NA
ENSG00000200742,0.129519715,2.066034945,0.480237621
ENSG00000200741,0.031864515,0.122158476,0.588376093
ENSG00000257528,NA,0,NA
ENSG00000268529,0.192633451,2.85988077,0.345366292
ENSG00000200745,-0.045025874,0.13853553,0.451724444
ENSG00000257526,-0.030395043,0.846609502,0.814816181
ENSG00000204053,-0.030356114,1.905457311,0.862064762
ENSG00000204052,0.262100631,7.537927983,0.30337228
ENSG00000269693,0.039430012,11.55152122,0.880095175
ENSG00000249485,0.016546196,0.437629167,0.846806653
